,auc_p,auc_l,f1_binary,f1_micro,f1_macro,f1_weighted,mean_velocity,mean_acceleration,iterations
72,0.8730517218110758,0.6525440884440491,0.9532567049808429,0.9136283185840708,0.6929074222578633,0.9005417351693228,1.5962978141287845,17.99442599591854,146
73,0.8733092429429571,0.6525440884440491,0.9532567049808429,0.9136283185840708,0.6929074222578633,0.9005417351693228,1.5573452826692769,17.814931545049006,148
74,0.8736025691519981,0.6542923401923009,0.9534393561985055,0.9139823008849558,0.6948171258950764,0.90107407629282,1.5232629055942803,17.22802469036522,150
75,0.8739000267160961,0.6560405919405525,0.9536220774243005,0.9143362831858407,0.6967184461195577,0.9016047757937473,1.4893228310454063,16.598589959040478,152
76,0.874088691930362,0.6595370954370561,0.9539877300613497,0.9150442477876106,0.7004961691781403,0.9026612972028732,1.4543722611975587,16.381784873422053,154
77,0.8741327597176356,0.6593401675126764,0.9537871524448706,0.9146902654867257,0.6998820819695617,0.9023769930424363,1.4232409919050084,15.8880102831419,156
78,0.8741231198891696,0.6606945634121688,0.9535686876438987,0.9143362831858407,0.7005286360593923,0.9023336754292658,1.392667693437904,15.366202976308257,158
79,0.8741754503865571,0.658946311663917,0.9533857663533474,0.9139823008849558,0.6986608465634014,0.9018096056029583,1.3626682545250544,15.180795258835483,160
80,0.8743806410210506,0.658946311663917,0.9533857663533474,0.9139823008849558,0.6986608465634014,0.9018096056029583,1.3378168462391054,14.733816788451147,162
81,0.8746546875731595,0.6587493837395373,0.953184957789716,0.9136283185840708,0.6980536661094698,0.9015265157220698,1.3122359983396779,14.205358381248866,164
82,0.8749342425986774,0.6603007075634094,0.9531669865642994,0.9136283185840708,0.6993107660094224,0.9017667181900022,1.285339398041145,13.987937427060636,166
83,0.8751862552571492,0.6603007075634094,0.9531669865642994,0.9136283185840708,0.6993107660094224,0.9017667181900022,1.2620993971138308,13.664730050881841,168
84,0.875347378104369,0.6620489593116612,0.9533499712036859,0.9139823008849558,0.7011647815202103,0.902288049611138,1.239462827074357,13.195003347035561,170
85,0.8754534162174966,0.6620489593116612,0.9533499712036859,0.9139823008849558,0.7011647815202103,0.902288049611138,1.21574990520236,13.013070093318627,172
