,auc_p,auc_l,f1_binary,f1_micro,f1_macro,f1_weighted,mean_velocity,mean_acceleration,iterations
41,0.8776344039500511,0.750358960353471,0.9423459244532804,0.8973451327433628,0.7373019944847047,0.8999580819394227,5.695504541232679,72.6849645497261,84
42,0.8774072651953123,0.75319143470572,0.942089552238806,0.8969911504424779,0.738244776119403,0.899949605600317,5.494066879409786,70.58080801345973,86
43,0.8765365666354803,0.7594485665922157,0.9422080510163412,0.8973451327433628,0.7416736457613351,0.9007524429919435,5.283323493561111,67.10938469283228,88
44,0.8765176384059187,0.7476596596163518,0.9411062475129327,0.895221238938053,0.7333736365769792,0.898162585641571,5.09615959595341,66.1723684136763,90
45,0.8778439664916255,0.7497667771714736,0.9417147404018301,0.896283185840708,0.7357048822394383,0.899127215741003,4.932650299920688,63.18983138848229,92
46,0.8793893212336881,0.748844025980347,0.9423688394276629,0.8973451327433628,0.7365565879986211,0.8998221651499424,4.763816930125505,59.45412900954993,94
47,0.8806723847946827,0.7610277217442093,0.943891762833267,0.9001769911504425,0.7459843429550951,0.9029792201044697,4.583746692736083,58.78494879155564,96
48,0.8820365693395129,0.7610277217442093,0.943891762833267,0.9001769911504425,0.7459843429550951,0.9029792201044697,4.43418923109383,56.789013290031,98
49,0.882896451768167,0.7618172993202061,0.9447316103379721,0.9015929203539823,0.7481722567818894,0.9040977475143429,4.286385265403496,54.40973640378698,100
50,0.8836265406226846,0.7620146937142054,0.9449413635460147,0.9019469026548672,0.748722701159114,0.9043779303304571,4.142321990602667,52.61774370505155,102
51,0.8842782125261616,0.7641218112693271,0.9455484896661367,0.9030088495575221,0.7510913969366282,0.9053492181071869,4.0153328563033925,50.224898273174574,104
52,0.8845702480679686,0.7620146937142054,0.9449413635460147,0.9019469026548672,0.748722701159114,0.9043779303304571,3.8776785084800394,48.445052282843115,106
53,0.885050213888994,0.7568777074128357,0.944378228049265,0.9008849557522124,0.7449163867519052,0.9031443465208905,3.7524026820777268,47.10365844263606,108
54,0.8858506075961688,0.7570751018068347,0.9445878848063555,0.9012389380530973,0.7454646741104949,0.9034240069138305,3.6430282377654253,44.44138547422087,110
55,0.8864887593356732,0.7587874305739579,0.9447755264203417,0.9015929203539823,0.7467384125608202,0.9038361726171698,3.522372845051199,43.21045109150129,112
56,0.8871796397146703,0.7628042712902022,0.9457795431976167,0.903362831858407,0.7509385520866132,0.9055009099909527,3.406646373554342,42.60451683534635,114
